,Description,True Label,Top1,Proba Top1,Top2,Proba Top2,Top3,Proba Top3
205514,Eurolux 20 W CFL 3 U E 27 Cool White,8539,7013,0.06817380338907242,6109,0.06186947971582413,6205,0.04638098180294037
112592,WRENCH WHEEL NUT,8204,7318,0.9664443135261536,7415,0.02312689647078514,8205,0.00250089168548584
105129,FOX TOWEL RING,7324,9507,0.06156853213906288,9506,0.05620219185948372,8308,0.032024189829826355
13295,EMBE 300 ML / EMBE 500 ML / ENERGY 300 M / SODA 300 ML,2202,2202,0.20577292144298553,2207,0.17151284217834473,2836,0.03938312828540802
240132,VX COMFORT MAX REG 150 TR GREY,9001,8703,0.06605939567089081,9401,0.061441827565431595,4011,0.049812160432338715
229316,SPINDLE AXLE RHS 11.6 LNG,8708,8483,0.1779201775789261,8716,0.09258140623569489,7318,0.08674687892198563
255529,PRINTER TROLLY METAL,9403,8443,0.13693676888942719,8442,0.052977439016103745,8515,0.04606321081519127
87831,PROTEA GLASS MUG,7013,7013,0.4362606406211853,6911,0.12698306143283844,7323,0.10142507404088974
188197,AP - 270 MNT - H 2 - AP - 270 SERIES ACCESS - CN,8517,8517,0.31310439109802246,8536,0.10888780653476715,8504,0.0851372703909874
213454,LAND ROVER DISCOVERY 3 TDV 6 2.7,8703,8703,0.7011678218841553,8704,0.07237747311592102,8702,0.05703531578183174
146574,3 ROWS DISC PLOUGH,8432,8432,0.6461048722267151,8433,0.07290440052747726,8201,0.027519041672348976
156319,COMPUTER INDUSTRIAL PARK OFFICE SUPPLY ,8471,8537,0.29554569721221924,8504,0.16470983624458313,8471,0.09000646322965622
187390,SMALL JUICER,8516,8509,0.6451049447059631,8418,0.06554710865020752,8516,0.04524669796228409
225078,CAM SUB - ASSY TOE,8708,8708,0.4974619746208191,8483,0.0673014372587204,8431,0.049382492899894714
50697,DOUBLE ROLLER COTTON GINNING MACHINE WITH ACCESSORIES . V . BELTS B 58,4010,8452,0.2951352596282959,4010,0.27619117498397827,8448,0.12431987375020981
131277,HISENSE AC,8415,2710,0.04184769466519356,4901,0.022422704845666885,8517,0.021591268479824066
54288,CLAMP GASKET SEAL STRAIGHT THROUGH CONNECTOR,4016,7307,0.1621955931186676,3917,0.1408350169658661,4016,0.08821798115968704
242111, SYRINGE PUMP PERFUSOR COMPACT BATTERY NICD 3.6 V 700 mAh,9018,8413,0.2840282917022705,9018,0.15279948711395264,9028,0.1276099532842636
110166,MATCHETS WITH WOODEN HANLDE M 212 / 18 CROCODILE BRAND,8201,6402,0.10239455103874207,6403,0.09286737442016602,8714,0.05228300765156746
31323,FLAMINGO PROTECTANT POLISH,3405,3307,0.0643467903137207,1511,0.05848723277449608,3405,0.04075111448764801
133684,278534 A 1 STRAINER FILTER,8421,8421,0.9718784093856812,5502,0.008475895039737225,5911,0.004780047573149204
91803,BOP FLANGE W / T PWT M WITH 6 HAMMER UNION RED,7307,8205,0.14479820430278778,7318,0.13735562562942505,7307,0.0699651688337326
52512,NEW TRUCK TRYES,4011,8708,0.19833745062351227,8704,0.0648735985159874,8716,0.052534978836774826
166682, SET 1094 TIMKEN BEARING INTERIOR AXOR / SET 1094 TIMKEN RULMAN 0 ? AXOR ,8482,8431,0.09462642669677734,8536,0.07396940886974335,8302,0.05685489624738693
217308,USED TOYOTA ALPHARD CHS NO . ANH 10 - 0053367,8703,8703,0.9869567155838013,8704,0.008514462038874626,8702,0.004433152265846729
178835,AC / DC ADAPTER MULTIPLE VOLTAGES,8504,8504,0.5616031885147095,8536,0.2776436507701874,8532,0.037850379943847656
64389,GLOBES,4905,9403,0.03714051470160484,6907,0.026341615244746208,9405,0.018109682947397232
93655,ASSORTED WIND RESISTANT COLUMIN,7308,7606,0.0769067034125328,7210,0.07486460357904434,7607,0.048259951174259186
92664,INCREASE THE BEND,7307,8483,0.0781564861536026,8708,0.0755651518702507,7307,0.07134827971458435
91105,SS 316 OD 63.5 MM X 1.65 THK PIPE ID 60.2 MM INSIDE POLISH BOTH SIDE TC END,7304,4016,0.05912899598479271,3917,0.058793388307094574,7307,0.056574493646621704
36640,ETHYLENEVINY LACETATE RAW MATERIAL FOR MAKING SHOES MADE BY EVA ,3901,3907,0.08053518831729889,3901,0.07376024127006531,3506,0.06000927463173866
131132,AIR CONDITIONERS SPLIT - SYSTEM ,8415,8415,0.38662371039390564,8708,0.13499222695827484,8414,0.08697088062763214
132834,COOLER ASSEMBLY,8419,8418,0.11579063534736633,8414,0.1013263538479805,8708,0.09025034308433533
46358,MEYLE DRINKING BOTTLE,3924,7013,0.19983795285224915,7010,0.10600552707910538,9617,0.07877612859010696
29218,AMBI PUR FLUSH RIM BLOCK WATERANDMINT,3307,3401,0.13520121574401855,3307,0.09370627254247665,3402,0.09349493682384491
12111,SOURCE TOMATO,2103,2103,0.08115213364362717,1511,0.04429106414318085,1209,0.03723403438925743
47183,B - ROD PE BASED JOINT FILLER WICK 25 CM,3925,8311,0.09186551719903946,7307,0.06631731241941452,3917,0.037363626062870026
23848,PRILLED UREA IN BULK,3102,2815,0.053768038749694824,2501,0.05027654394507408,2833,0.03535345941781998
12292,BATCH CAS TOMATO 1.59 PKT,2104,3302,0.07235950976610184,2202,0.06554488837718964,2102,0.06441815197467804
105559,HI - CHROME STEEL BALLS 25 MM VEGAROCK 15,7325,8205,0.06241863965988159,7407,0.047516562044620514,7228,0.04582936316728592
32280,RAW MATERIAL FOR FLOUR MILLING INDUSTRY - SUMMASE XL 1,3507,1001,0.17879459261894226,8437,0.17647898197174072,8474,0.0898267850279808
121329,SINGLE BRAIDED STAINLESS STEEL HOSE SS 304 WITH BOTH ENDS BSP FEMALE SWIVEL NUT 1 / 4,8307,3917,0.40709999203681946,4009,0.2434745877981186,7307,0.1709631234407425
122008,ELECTRODE - WHITE EA ,8311,9405,0.08729402720928192,3215,0.05294591933488846,3204,0.051284972578287125
17796,SPIRAX S 4 CX BULK,2710,2710,0.02530433051288128,3402,0.01948661170899868,3808,0.0166641678661108
135822,FILTER PMD NON - RETURN,8421,8421,0.9352508187294006,5502,0.004818103276193142,8481,0.00356401433236897
233188,NEW CKD MOTORCYCLE HUONIAO CHS LJEPCJL 08 MA 019994 125 CC YOM 2021,8711,8711,0.999955415725708,8703,1.2796680493920576e-05,8714,1.1852388524857815e-05
32755,LOADED USED CARBON,3802,3904,0.027248261496424675,3802,0.02374456450343132,7607,0.015081919729709625
124548,VALVE EX,8409,8481,0.9296209216117859,8409,0.014268364757299423,8414,0.006438484415411949
57133,MENS GIFT - LEATHER & CANVAS PASSPORT COVER,4202,4202,0.29068851470947266,6109,0.21430715918540955,4820,0.09322261065244675
137532,SERVICE KIT ENGINE FIL,8421,8421,0.12717141211032867,8708,0.10285888612270355,8409,0.0852426141500473
181397,BATTERY MODULE SP A 67,8507,8507,0.48170205950737,8504,0.1903485804796219,8506,0.1901509016752243
54039,48815 - 60170 BUSH,4016,8483,0.38657066226005554,4016,0.25866422057151794,8708,0.0982159748673439
219787,USED TOYOTA VITZ CHASSIS No . SCP 905137922,8703,8703,0.9466270804405212,8704,0.03698951005935669,8702,0.015257148072123528
218354,USED TOYOTA IST YEAR 2007 MODEL NCP 61,8703,8703,0.9497847557067871,8702,0.029509633779525757,8704,0.01995277963578701
109871,TRAY INSTRUMENTS ALUMINIUM SIZE 1,7616,9403,0.1373252123594284,7013,0.07379966229200363,7323,0.0551159493625164
176797,SPARE PU ELEMENT - SW - F 0190,8484,8421,0.21103346347808838,8413,0.09582368284463882,4009,0.08774841576814651
10917,ASSOURTED MIXED FRUITS JUICE . ,2009,2103,0.1852690428495407,2009,0.09590722620487213,0403,0.06913504004478455
8364,NIK NAKS NICE N SPICY STD,1902,1704,0.0909479632973671,1806,0.07584361732006073,2202,0.0532514713704586
140959,CHAIN BLOCK - VITAL 3 T X 3 MTRS,8425,3822,0.11600326001644135,3002,0.05599264055490494,8536,0.036982644349336624
247258,MINING EQUIPMENT GAUGE PRESSURE 100 mm 400 BAR 6000 PSI PD 23753 CD,9026,9026,0.30549120903015137,9031,0.06046626716852188,9025,0.05368926003575325
23784,AGRO CHEMICAL FERTILIZER,3102,3102,0.3498879075050354,3105,0.28632882237434387,1511,0.07640437036752701
227273,KNUCKLE FLANGE SEAL,8708,8484,0.4516872763633728,4016,0.2534448206424713,8431,0.033909328281879425
125444,278615999933 ALTERNATOR ASSY 12 V - 713 / 1615 / 2515,8413,8511,0.34154608845710754,8501,0.079752117395401,8504,0.05324213206768036
171371,SWIVEL PIN BEARING,8482,8482,0.8463106751441956,8483,0.12777243554592133,8708,0.007275882642716169
123655,KTM POWER PARTS RACE STYLE BRAKE LEVER GUARD,8409,8708,0.5047649145126343,8714,0.3229304850101471,9029,0.02995249629020691
99043,JALLIE LONG SLOT HEAVY DUTY,7318,8204,0.07949990034103394,7318,0.06673756241798401,8431,0.043656107038259506
209302,Meraki 100 GbE QSFP Cable 0.5 Meter - MA - CBL - 100 G - 50 CM,8544,8544,0.8637786507606506,7312,0.029551174491643906,9001,0.02215576358139515
139058,SPARES FOR TOBACCO MACHINES BOX 100,8422,8422,0.17273026704788208,8438,0.05274593457579613,8477,0.04459458217024803
8968,ORGANI ORGANIC BABY SNACKS TODDLER FOODS BABY RICE STAGE 1 4 TO 6 MONTHS 1 5 100 G,1904,2309,0.31221646070480347,1904,0.14059309661388397,2106,0.1220831423997879
164883,OVERFLOW VALVE,8481,8481,0.9631213545799255,8409,0.00916336104273796,8708,0.0038361100014299154
56326,SAMT GREYLE BLACK,4107,6204,0.01599467359483242,3204,0.014760136604309082,3304,0.013215403072535992
238695,Babies pack,8715,4202,0.31649473309516907,6111,0.12252602726221085,6209,0.07773791253566742
246531,TEMP . TRACER LogTag TRID 30 - 7 F display fix batt int . sens,9025,9018,0.062197133898735046,8536,0.05358052998781204,8421,0.0402984544634819
220228,USED VEHICLE TOYOTA LAND CRUISER,8703,8703,0.4945659935474396,8702,0.28248241543769836,8704,0.21891622245311737
189193,FILE 22049345 MIFI ROUTER SAMPLES PI 967,8517,8517,0.5098698735237122,8471,0.0604749470949173,8523,0.05167524516582489
55675,SEAL OIL MANUFACTURER GACO PART NO SM 10012012 TYPE SM INSIDE DIAMETER 100 MM OUTSIDE DIAMETER,4016,4016,0.5906734466552734,8484,0.25311708450317383,8487,0.017312845215201378
153467,GROOVING MACHINE,8462,8474,0.0802689641714096,8460,0.0738716721534729,8465,0.07319683581590652
231262,USED STERLING WRECK,8708,8704,0.049690958112478256,6309,0.046248119324445724,8432,0.04482600837945938
252137,GUITAR,9202,9209,0.2398592233657837,9202,0.20866426825523376,9206,0.20861493051052094
125974,DAYLIFF DWXD 15 A 1.1 KW DRAINAGE PUMP,8413,8413,0.9951677322387695,8414,0.001512077054940164,8424,0.0013925496023148298
181757,SURFACE INTERFACE 3.6 UN 3481 ,8507,8431,0.048107631504535675,7307,0.04072821885347366,4016,0.03882533311843872
18161,CHLORITSAFE - TAB 100 TAB PER BOTTLE ,2801,2208,0.0881398394703865,2202,0.07640841603279114,2207,0.06800304353237152
122793,SECOND - HAND ENGINE,8408,8408,0.44844716787338257,8407,0.25882190465927124,8409,0.07562067359685898
191023,UNIVERSAL BASEBAND PROCESSING UNIT g 1,8517,8517,0.2160603553056717,8471,0.1098756194114685,8504,0.08823315054178238
11199,NESCAFE GOLD BLEND DECAF 100 G,2101,2202,0.067099429666996,2207,0.05851754546165466,2836,0.044363319873809814
80492,CANVAS SLIP ON,6404,5901,0.0932752788066864,4814,0.04283583536744118,6307,0.03426237776875496
188930,FILE 21050378 UKL 40170 / A 14 R 6 A 85176200 0 1 966.42 RADIO UNIT - RAU 2 X 7 / A 14 Serial A 2310 FBYKV,8517,8517,0.9123969674110413,8471,0.02449130453169346,8537,0.011915832757949829
254092,CABINET 42 U,9403,9403,0.2227146327495575,8708,0.09318122267723083,8302,0.08835975080728531
187840,WATER HEATER / IMMERSION,8516,8516,0.5459908246994019,8419,0.14642822742462158,8418,0.0526304766535759
163980,Cock Assy Fuel 16950 - KRH - 901,8481,8413,0.39809921383857727,2710,0.07834527641534805,8421,0.05840380862355232
46072,Formosa Knit Laundry BRONZE,3924,7323,0.12583325803279877,3924,0.08638937771320343,7615,0.04944096878170967
174449,SHAFT 1323 - 08 R 1 / 01 MANUFACTURING OF ROLLING MILL EQUIPMENT ,8483,8455,0.13589324057102203,8483,0.10577726364135742,8477,0.09584417939186096
31323,FLAMINGO PROTECTANT POLISH,3405,3307,0.0643467828631401,1511,0.05848722904920578,3405,0.04075111448764801
50569,BELT VALVE TIMING,4010,8481,0.6981541514396667,8708,0.06988124549388885,8483,0.0409749336540699
192513,Volkano Mamba Series Bluetooth Speaker,8518,8518,0.958672285079956,8527,0.026545148342847824,8519,0.0062828464433550835
81280,BIKE SAFETY HELMET FOR PERSONAL USE NOT FOR SALE,6506,6506,0.8498567342758179,9004,0.07597233355045319,8714,0.04761028662323952
92825,MILD STEEL ELBOW REDUCER,7307,8481,0.0620538704097271,7307,0.05744452029466629,9018,0.05519630387425423
146819,PLOUGH DISC - MODEL 1 LY - 325,8432,8429,0.0746905654668808,8467,0.07356735318899155,8460,0.041607294231653214
68763,BOYS ENSEMBLES,6103,9506,0.11879286915063858,6204,0.11093656718730927,6114,0.057087477296590805
10246,PRIGLES CHIPS,2004,1905,0.08358296751976013,1704,0.0364370197057724,4823,0.034018952399492264
48892,RUBBER PADS 52 TICK X 101 X 125,4005,4016,0.2520217299461365,4012,0.20743538439273834,4005,0.13677248358726501
117776,HAND SHOVEL,8215,8201,0.36234956979751587,8205,0.14712132513523102,8211,0.08330488204956055
207365,WIRELESS KEYFOB,8543,8517,0.6582641005516052,8518,0.06437774747610092,8523,0.061790257692337036
151128,KNITTING MACHINERY,8447,8452,0.3712024390697479,8447,0.1239403486251831,8465,0.03916909918189049
42072,TAPE 2 100 Y,3919,3919,0.6451334357261658,5906,0.08932287245988846,3920,0.04261166974902153
139294,ASSESSORIES TO WHEEL LOAD SCALES - E 14400.0 DIPOLE ANTENNA 2.4 GHz,8423,9015,0.17683884501457214,9030,0.1666751354932785,9031,0.1573801338672638
236755,LEVER ASSY BRAKE RT,8714,8708,0.6467483639717102,8483,0.09231708943843842,8714,0.0833183079957962
143685,CYLINDER GP STICK,8431,8714,0.39027079939842224,8708,0.30580443143844604,8412,0.06485049426555634
241363,THEODOLITE TDRA 6000,9015,3824,0.03177657350897789,3822,0.029817942529916763,3907,0.022224439308047295
221436,TATA LPT 1109 H EX 2 48 CAB CR BSIII ABS,8704,8704,0.8005130887031555,8702,0.1325867772102356,8703,0.0244697704911232
162346,PLANETARY MONO MILL,8479,8474,0.05061057582497597,8423,0.0325642004609108,8482,0.031141549348831177
239468,USED MIRACLE TRAILER,8716,8716,0.8931257128715515,8708,0.02657153271138668,9503,0.015683148056268692
43456,Alplas 5 LT Bin White,3922,3204,0.04969321936368942,3208,0.04024728760123253,2202,0.02949472703039646
181033,CAMERA BATTERY,8506,8507,0.38632234930992126,8506,0.2803132236003876,8504,0.057339005172252655
131644,TOMBAKE IMPORTED 4 PAN CONVECTION ELECTRIC OVEN 6.00 KW 3 PHASE N & E DOOR LEFT TO RIGHT ,8417,8516,0.5153452754020691,7321,0.13658207654953003,8419,0.0703992247581482
250976,ANALOGUE BASE ABE 7 C PAO 2,9032,8536,0.2892223000526428,8517,0.1407538801431656,8504,0.06366381049156189
250502,OUTPUT BOARD,9031,8537,0.30324384570121765,8538,0.11816872656345367,8534,0.08886932581663132
46212,KHALEEJ PACK CLEAR PET GLASS 12 OZ W / DOME LID,3924,3923,0.26291415095329285,3924,0.20934085547924042,7010,0.17818976938724518
51032,SUPPORTING ROLLETOOTH BELT,4010,4010,0.6337904334068298,8483,0.05845467001199722,5910,0.05588566139340401
23145,TRAMADOL HYDROCHLORIDE 50 MG CAPS,3004,3004,0.20442713797092438,3808,0.09407882392406464,2905,0.06396999210119247
225523,CLUTCH SLAVE CYLINDER C . S . C ASSY 31470 - 35130,8708,8708,0.4572307765483856,8483,0.23480209708213806,8431,0.046263743191957474
164660,LOCK COCK,8481,7318,0.493657648563385,8301,0.2121140956878662,8205,0.06527455151081085
175508,4623974 KIT - SEAL,8484,8484,0.47992756962776184,4016,0.3653794229030609,8309,0.03600740805268288
247089,GLOBAL MAX 24 L 10 bar PRESSURE KIT,9026,9026,0.16909830272197723,9018,0.0384320393204689,9031,0.0381440706551075
167500,BEARING 23238 MBW 33 C 3 BRAND BW,8482,8482,0.9976763129234314,8483,0.0022847361396998167,8431,1.540448283776641e-05
115146,BUTTON BITS & HAMMER,8207,8205,0.3303857147693634,8207,0.1884934902191162,8204,0.13465312123298645
34720,ANALISYS MATERIAL,3822,3822,0.083864226937294,3002,0.049925003200769424,9018,0.025904430076479912
165025,POSITIONER VALVE,8481,8481,0.9785376787185669,8409,0.005479208193719387,8708,0.0019863520283252
168517,BEARING 6309 DDUNR * BRAND NSK,8482,8482,0.9964424967765808,8483,0.0031155329197645187,8708,0.00020990293705835938
5256,BIGG BOSS PINEAPPLE BUBBLE GUM - 12 PKTS X 50 PCS,1704,1704,0.9874416589736938,1806,0.00381650123745203,1905,0.002106852363795042
224423,BRAKE BOOSTER,8708,8708,0.7061904072761536,8714,0.0539541095495224,8483,0.03526878356933594
177598,GRUNDFOS 5.5 KW 4 3 PH SUB - MOTOR,8501,8501,0.46125414967536926,8413,0.15461429953575134,8502,0.06656006723642349
235288,ALLOY SPROCKET Z 48 PR 5 2012,8714,8481,0.09443289041519165,8708,0.05257324129343033,8482,0.04524209350347519
173535,HYDRAULIC CYLINDER SHAFT,8483,8483,0.30139246582984924,8412,0.28231707215309143,8409,0.07667724788188934
247768,WATER LEVEL METER,9026,9026,0.43207645416259766,9028,0.40087398886680603,9027,0.0401536263525486
85408,SALAD BOWLS,6911,6911,0.34479954838752747,7323,0.30023959279060364,8215,0.08298169821500778
190665,SMARTPHONE,8517,8517,0.7274078726768494,8471,0.05761467665433884,8527,0.049047019332647324
111781,8581 - 26 1 DR . 90 ? L HANDLE 26 650 MML,8204,7318,0.13156895339488983,8481,0.06046350672841072,9018,0.05533148720860481
77879,FLOOR WIPES,6307,6307,0.24522681534290314,9603,0.17109830677509308,4818,0.08671997487545013
91358,PIPE EXHAUST FL 12,7306,8484,0.12050274759531021,8409,0.09952884912490845,4009,0.08727225661277771
117224,Stanley Carpet Knife Blades 1 x Box with 100,8211,8211,0.3004503846168518,8212,0.17972862720489502,8208,0.12831127643585205
167908,BEARING 3 DACF 044 D - 9 GR - AM BRAND KOYO,8482,8482,0.9961673617362976,8483,0.0032175923697650433,8431,0.00020731912809424102
71221,Baby Pack,6111,4202,0.23907038569450378,6111,0.11718995124101639,6209,0.06621626764535904
261336,IRON MAN FIGURINE,9503,9503,0.2558635175228119,9703,0.11465711146593094,9506,0.0970609039068222
207508,1 X 150 MM 2 CU / PVC - 450 / 750 V,8544,3917,0.15012361109256744,8504,0.13841837644577026,8541,0.06652060896158218
14057,KOPPARBERG SBERRY 10 PACK 330 ML,2203,2202,0.5197330713272095,3808,0.07699884474277496,2203,0.05023050680756569
104884,VEGETABLE BASIN 7843,7323,8609,0.06744778901338577,6910,0.06048290804028511,8421,0.05980873480439186
228032,PITMAN ARM,8708,8708,0.08493916690349579,8483,0.0588693730533123,8714,0.05079745501279831
185793,USED WELDING MACHINE IBEL,8515,8515,0.7109230160713196,8468,0.07974228262901306,8465,0.022406483069062233
156501,DELL MOBILE PRECISION WORKSTATION 3551 I 7 - 10750 H 32 GB 256 GB WIN 10 4 YR,8471,8471,0.9203710556030273,8473,0.050013381987810135,8517,0.012672143056988716
107868,ALUMINIUM HOLLOW SECTION,7604,7606,0.15454815328121185,7210,0.09206023812294006,7604,0.06047043576836586
18722,CALCIUM CHLORIDE DESICANT DS 2000 HB,2827,3822,0.11821813136339188,3824,0.046304862946271896,3004,0.04445584863424301
133876,AIR DRIER FILTER FOR CAR,8421,8421,0.9622884392738342,8415,0.01917492225766182,8708,0.00831329170614481
54940,OIL SEAL 084926 - SI 7576 HTGL 84 X 117 X 8.5 SI BROWN BRAND LYO,4016,4016,0.8797845840454102,3506,0.04849056527018547,8484,0.020218446850776672
38065,ARCOL POLYOL F - 3040,3907,3901,0.22578132152557373,3902,0.17672397196292877,3907,0.12897634506225586
174051,PLATE - REACTI,8483,8536,0.18237851560115814,8421,0.05711277574300766,8708,0.041044268757104874
202017,SCHNEIDER CONTACT BLOCK LADN 22 2 C 1725 A TESYS - 38403,8536,8536,0.3676493167877197,8517,0.08556213974952698,8537,0.0469750352203846
84597,CERAMIC AND PLASTIC SANITARY WARE,6910,6910,0.22645053267478943,6907,0.14694523811340332,3924,0.13906273245811462
199640,EE 600017 SAFETY DEVICE MODULE,8536,8517,0.15406589210033417,8471,0.10957661271095276,8537,0.07630070298910141
230946,USED MAN BACK END ON DISC,8708,8708,0.3260878622531891,8714,0.08993120491504669,9209,0.03156847506761551
119272,BRACKET ASSY PUMP WA 500 WHEEL LOADER,8302,8413,0.4041755497455597,7318,0.20006415247917175,8431,0.09760940074920654
173811,MARINE PULLEY ASSEMBLY,8483,8431,0.08173266053199768,8708,0.062497448176145554,8409,0.039532359689474106
129265,CENTRIFUGAL COOLING FAN,8414,8414,0.8117657899856567,8415,0.04491758346557617,8708,0.03445581719279289
80376,SPORT SHOES 2 PAIR COACHES KIT BAG,6403,4202,0.16376812756061554,6403,0.09793829917907715,9619,0.08158638328313828
46259,LARGES COOLERS,3924,8418,0.662136971950531,3924,0.04340396076440811,7013,0.03166103735566139
156137,Apple I Pad MK 7 M 3 B / A,8471,8471,0.3337780237197876,8473,0.12496670335531235,8517,0.11626966297626495
189390,HYTERA WALKIE TALKIE,8517,8544,0.1910412460565567,8529,0.11768479645252228,8528,0.09592919796705246
218834,USED TOYOTA NOAH X SPECIAL - ED,8703,8703,0.9685106873512268,8704,0.01838369481265545,8702,0.007234447635710239
166800,2481 BALL BEARING,8482,8482,0.951522946357727,8483,0.04008438438177109,8708,0.0029058661311864853
246033,C 111 - 21 DIST . PIECE DIAM . 140 MM HEIGHT 50 MM,9024,8203,0.053725458681583405,8431,0.039204295724630356,7318,0.027881229296326637
218101,USED TOYOTA HARRIER CHS ACU 30 - 0054365,8703,8703,0.9134284257888794,8704,0.0503956563770771,8702,0.03547757863998413
12440,COOPWHOLEHAZELNUTS 100 G,2106,1904,0.20837034285068512,1806,0.16032101213932037,1905,0.15287372469902039
213279,2008 USED NISSAN DUALIS MODEL - DBAKJ 10,8703,8703,0.9878221154212952,8704,0.007450238335877657,8702,0.003028501756489277
23543,BLOOD COLLECTION KITS QFT PROCESSING KIT,3006,3822,0.6125101447105408,9018,0.11103348433971405,9027,0.08056166768074036
15911,PED CIG BEEF 85 P 400 G,2309,0203,0.22730664908885956,0406,0.1847146898508072,1902,0.16737747192382812
196401,CIVIL WORKS FOR ENTIRE AGL INSTALLATION ADDITIONAL EQUIPMENT + ACCESSORIES ,8530,9406,0.0991184189915657,7308,0.06597530096769333,9015,0.04483691602945328
95192,CLAMPS ROPE,7312,7312,0.4372253715991974,5607,0.19806350767612457,8544,0.0634327158331871
244694,Urine containers,9018,3923,0.23581454157829285,8609,0.18628589808940887,3924,0.13833041489124298
18482,AMMONIA CYL 68 KG GAS IN CYLINDERS,2814,2847,0.28877079486846924,2804,0.1870844066143036,2207,0.1170806810259819
228396,REAR SPOILER FOR LC 4700 / 4500 98 - 04 ,8708,8708,0.5953575372695923,8714,0.13844777643680573,8512,0.03734409064054489
143895,EDGE SEGMENT,8431,8708,0.07956287264823914,8483,0.049023378640413284,8431,0.046094659715890884
182093,COVER FOR BLENDER,8509,8708,0.25906839966773987,8714,0.12778161466121674,8409,0.07703906297683716
61041,CTN CARTON,4819,8443,0.033846355974674225,4911,0.016392594203352928,8471,0.016068266704678535
222946,USED VEHICLE MITSUBISHI FIGHTER REFRIGERATOR TRUCK,8704,8704,0.9474537968635559,8705,0.03303541988134384,8702,0.008366789668798447
79980,312102 - 110 - WKY ARGYLE WHISKEY TPU SAFETY BOOT,6403,7318,0.13157245516777039,6403,0.11803867667913437,8301,0.11152207106351852
197520,REPAIR OF PCB OTIS REPAIR SERVICE,8534,8431,0.1406874656677246,8429,0.043696582317352295,8428,0.042925938963890076
159203,LB 5121177655 7650 - 21 - 0027 PRESENTER - R / A S 1 MID ,8473,8536,0.6183130145072937,8538,0.035754866898059845,8483,0.02875700779259205
46423,Microwave Containers - rectangle - 500 ml W / LID KP,3924,3924,0.4024847149848938,3923,0.11646430939435959,4823,0.11561883240938187
44878,PET COMB PLASTIC W / IRON 3 ASST,3923,3924,0.10851366072893143,9603,0.0866803526878357,3923,0.04245680570602417
91490,1 WELDOLET X 8 PIPE SCH 40 ASTM A 105,7307,7307,0.19210396707057953,9026,0.06371396780014038,7304,0.06331199407577515
22130,COMPOUND SODIUM LACTATE INTRAVENOUS INFUSION,3004,3004,0.531414806842804,3822,0.1603032797574997,3003,0.0690167248249054
149985,HP LASERJET M 428 DW PRINTER,8443,8443,0.9963976740837097,3215,0.0014420761726796627,8471,0.0008097495301626623
101425,Split Ring 5 mm / strerling silver / 10 pc,7318,7318,0.14244946837425232,7607,0.05692286416888237,8207,0.044308219105005264
12119,SPAGHETTI SAUCE,2103,2103,0.5192858576774597,1902,0.08727254718542099,2002,0.031924109905958176
30447,CHEMICAL CLEANING PRODUCTS ,3402,3402,0.1511477530002594,3401,0.08154751360416412,3304,0.07212630659341812
72530,RAIN SUIT CHINA,6201,6204,0.05836542695760727,6203,0.04102851077914238,6114,0.03579005226492882
134268,AUTOMOTIVE FILTERS 15208 - 65011 BRAND TESON,8421,8421,0.9801905751228333,8415,0.004765657242387533,8708,0.001634292071685195
60031,METALLIZED LINEN AMBOSSED LABEL PAPER TORRAS BASE PAPER,4810,4802,0.30467668175697327,4823,0.16310717165470123,4811,0.13192293047904968
15791,KADU 20 MONTEGO KAROO ADULT CHICKEN & LAMB 20 KG,2309,2309,0.35377925634384155,0203,0.19399504363536835,1902,0.07220335304737091
93770,DECRA MILANO TEXTURED ROSSO 550 1.330 X 0.410 M,7308,6907,0.29178813099861145,6809,0.0654812827706337,5702,0.042894840240478516
222539,USED SUZUKI CARRY TRUCK CHS NO . DA 62 T - 341572,8704,8704,0.941105306148529,8701,0.02594791352748871,8705,0.011453228071331978
26773,C . HERRERA 2012 VIP ROSE VDP 50 ML,3303,3303,0.5376681685447693,2202,0.09401238709688187,3307,0.06936020404100418
158134,SPS - DVR LT 06 HH INT SAS,8471,3208,0.04748448729515076,6205,0.02835332229733467,3204,0.02784072421491146
216668,USED SUBARU FORESTER CHS NO SH 5 - 040846 YEAR 2009,8703,8703,0.9982497096061707,8704,0.0011939516989514232,8702,0.0005086715100333095
147312,PILLOW BLOCK ,8433,9404,0.15695971250534058,6302,0.08722420036792755,6304,0.07770717144012451
223267,USED CABIN WITHOUT ENGINE FOR MITSUBISHI CANTER,8707,8707,0.829555094242096,8708,0.07169981300830841,8704,0.03981856629252434
41723,MOBILE ? PHONE ? SCREEN ? PROTECTOR,3919,8517,0.6495534777641296,8531,0.05217808485031128,8518,0.04105624929070473
241963,TAPE MEASURING LENGTH 3 M MATERIAL STEEL WHITE,9017,9017,0.49758774042129517,3920,0.08824572712182999,7217,0.05862773209810257
215688,USED HONDA FREED,8703,8711,0.8489281535148621,8703,0.12628065049648285,8407,0.01313827745616436
38942,STORM GREY TEX PVC 400 MIC X 20 MM,3916,3916,0.29329216480255127,7005,0.12186401337385178,3917,0.06017829477787018
98604,HELI COIL,7318,8536,0.06338045746088028,8708,0.050301674753427505,8483,0.04314233735203743
103321,COOKING BENCH,7321,9403,0.5940144658088684,7323,0.09300069510936737,9401,0.07283526659011841
